 -20.205101461224864, 37.24219384576315, 4.931664802793315
 -26.894385536207544, 43.38240755110496, 8.396133831283068
 -29.820684463451126, 46.42408886399757, 11.05574509394825
 -32.659191554197946, 49.66224739855477, 12.494087726089287
 -35.35169652124658, 53.06994488869002, 13.987862008215034
 -37.92526740427778, 56.72499767961728, 15.367203722312544
 -40.35927020180894, 60.65619843378275, 17.08266596551134
 -42.664862027849274, 64.96033776191466, 17.965031744412638
 -44.7120063258855, 69.45059291474026, 18.956052357124467
 -46.57574296923395, 74.350755040415, 20.05222651405393
 -48.19099733057734, 79.59275447367052, 20.87313111711408
 -49.508038802568805, 85.06997879175213, 21.88585028980168
 -50.54043897108916, 90.9221873254566, 22.814958177660177
 -51.239362, 97.002681, 23.934373128142678
 -51.465776, 100.251761, 24.759689889252048
 -51.593678, 103.527240, 25.930690869810586
 -51.622054, 106.814487, 26.134183356914395
 -51.546966, 110.197808, 27.02611509100133
 -51.380122, 113.364386, 27.309398612955807
 -51.102072, 116.695148, 27.6253897147971
 -50.747500, 119.785440, 27.787465244823807
 -50.305378, 122.821377, 27.636498397940677
 -49.743001, 125.976870, 27.970918769193766
 -49.130080, 128.872351, 28.408975776912115
 -48.394199, 131.862635, 28.810839243318796
 -47.626031, 134.591036, 28.560679964072804
 -46.734156, 137.395088, 29.057865746830796
 -45.827783, 139.943159, 29.485305887107085
 -44.798241, 142.553274, 29.34399934546772
 -43.770844, 144.919020, 29.295216612078182
 -42.656174, 147.268099, 29.464403862089128
 -41.489513, 149.527621, 29.51130641959418
 -40.312220, 151.636033, 29.61598591617819
 -39.015512, 153.790657, 29.11462594410366
 -37.755267, 155.741673, 28.70505603605092
 -36.377318, 157.737181, 28.869953879427822
 -35.004607, 159.601850, 28.60123794276191
 -33.599982, 161.399706, 28.636300701104904
 -32.209922, 163.083197, 28.475653675037176
 -30.749928, 164.761552, 28.881832685020466
 -29.310606, 166.336785, 29.25534966178072
 -27.804056, 167.911158, 29.764378378540282
 -26.276856, 169.438415, 30.1931192042237
 -24.777937, 170.877809, 30.25713244938846
 -23.120055, 172.409083, 30.33767247570425
 -21.588978, 173.773017, 31.017669207620372
 -19.947754, 175.187809, 31.459221441452293
 -18.341968, 176.530214, 31.96964006893543
 -16.675692, 177.884777, 32.106701479651456
 -15.097658, 179.135945, 32.3739375040425
 -13.411825, -179.557026, 32.68113564914614
 -11.817591, -178.345392, 32.78372300541477
 -10.166892, -177.112174, 33.808279047770945
 -8.460181, -175.856280, 34.10763048432411
 -6.798856, -174.649098, 34.74646203130937
 -5.083249, -173.414979, 35.66508825190959
 -3.415228, -172.224108, 36.058467418974566
 -1.694673, -171.001914, 36.568961080446634
 -0.074357, -169.853800, 37.35792583946062
 1.647328, -168.633928, 38.16142164404647
 3.317566, -167.447647, 38.88789513896101
 4.935569, -166.292990, 39.7425824463993
 6.652007, -165.059157, 40.43944602760779
 8.314370, -163.852359, 41.41260466318971
 10.072543, -162.559773, 41.8908523315019
 11.674589, -161.364216, 42.568543992028886
 13.370011, -160.076903, 42.67986666689046
 15.007838, -158.808086, 43.347957233541806
 16.686144, -157.478030, 43.80712900305303
 18.305006, -156.162180, 44.850371452873695
 19.864144, -154.860046, 45.92760999433167
 21.507868, -153.445254, 46.438715938165714
 23.089161, -152.038112, 46.95168770501491
 24.655074, -150.594265, 47.5773206524929
 26.157343, -149.155950, 48.44965000716077
 27.734275, -147.582889, 49.2409313671261
 29.198594, -146.056642, 49.90317690977101
 30.731285, -144.382508, 50.99717118220336
 32.150001, -142.753672, 51.40226336132416
 33.62969996355423, -140.96233201531524, 52.22342947203834
 36.28695773939101, -137.4626387072491, 53.568861324082434
 38.857038395756334, -133.641912847814, 54.87378726586994
 41.273955, -129.523773, 56.32713933856442
 42.451945, -127.275084, 57.61438638105763
 43.545144, -125.009046, 58.45961039318048
 45.571429, -120.215550, 59.823217025071834
 47.357895, -115.066476, 60.77588419661722
 48.829050, -109.744741, 61.689941686089696
 50.048464, -103.933138, 62.55252551288708
 50.912537, -98.042687, 63.08951753635972
 51.448277, -91.866413, 63.6402600901338
 51.62393236969579, -85.38933794677442, 63.93304537441351
 51.417592354869704, -79.01672363982833, 63.81232675153017
 50.840984, -72.756760, 62.844770030033985
 49.910467, -66.704051, 62.029657242047016
 48.672618, -61.019530, 61.14035735777979
 47.144022, -55.652682, 60.68498597839845
 45.35552967401117, -50.62644129802337, 59.35879747124662
 43.33819915170206, -45.94440126349299, 58.080983720888355
